trial,reward,bucket_dtheta,bucket_dx,bucket_theta,bucket_x,df,df_decay,df_min,er,er_decay,er_min,lr,lr_decay,lr_min
769,124.104,3,6,5,4,0.9989521025371989,0.9838666790840188,0.8693995906000112,0.43522568492390956,0.9886670500827905,0.0045878972747765015,0.25383558038130327,0.9966566632486876,0.07658611700437781
770,165.832,2,6,5,4,0.9245754715493147,0.9920273372486464,0.8580306697731168,0.4213527706103121,0.9930968523936968,0.009473235705261793,0.4713674176408837,0.9940632724219352,0.0894097106684125
771,336.256,3,6,5,4,0.92850135200145,0.9888800601505405,0.8673345196513162,0.4490876016133764,0.9837280367820536,0.006347326428987105,0.49125977460813564,0.9980719856205971,0.0687107663550883
772,69.488,3,6,5,4,0.9419396726522125,0.9337332643788641,0.9071211455190088,0.35351572538012693,0.9857891699876803,0.013268035875024349,0.4599198051351364,0.9151600248870737,0.0628328044020561
773,333.936,3,5,5,4,0.9342790480591846,0.927461589046933,0.8768980373243297,0.3719145032876907,0.9951755636242823,0.011277338106749635,0.47678660803131206,0.9958059377300268,0.04146931944121812
774,313.224,3,6,5,4,0.9300568391013315,0.940225539146889,0.8900315252232867,0.4115231796450133,0.9915192632764122,0.007836832197199023,0.4675702965516893,0.9925650316764726,0.07374150967248166
775,383.136,3,6,5,4,0.9382011861476879,0.9870986367390596,0.8715163018535234,0.38450279662411546,0.9896221808924454,0.010241242046661552,0.48175932733426974,0.9982593479387829,0.0813117267595025
776,21.304,3,6,3,4,0.967088866422136,0.9441520766868946,0.8626460824240447,0.43232727448490454,0.98739542647396,0.018033959753413598,0.4916373216240367,0.9603722195349103,0.08722860856687575
777,325.608,3,6,5,4,0.9273723704188308,0.937744854581936,0.8559163679891812,0.44796979295692535,0.9929880263574375,0.014376602390352012,0.43328210871449646,0.9965308658486779,0.07827663945363633
778,260.90399999999994,4,6,5,4,0.9454888304625453,0.9845972526759049,0.8823392401961627,0.42183106838040274,0.9900844982384843,0.004390711790573277,0.49988068224744975,0.9999896941859049,0.07566526439931966
779,153.872,3,6,5,4,0.9316807349470011,0.9896352745434737,0.8998931494118669,0.4058984610598431,0.9984906902400561,0.006792384598069323,0.4507624589770182,0.9948606107857466,0.0852086039530037
780,89.07199999999999,5,6,5,4,0.9365937772211721,0.9825354059995601,0.8648733182041518,0.390029962857612,0.9880839903011478,0.012255633838705185,0.4732264261493094,0.9970296930741948,0.0797226205342848
781,157.656,3,6,5,4,0.9426871196694769,0.992020114805774,0.8743379268592969,0.4400836111865107,0.9967601430850035,0.00897963444675176,0.45993550359086316,0.9918722830703429,0.07147941655159214
782,54.528,3,6,5,4,0.9255234971506129,0.9360261442171599,0.8612128283676392,0.3750527436810162,0.9174471149615266,0.006360608701916744,0.44266032577780645,0.9945953196009408,0.08245703779934922
783,236.608,3,7,5,4,0.92939549258253,0.9409666988339868,0.8696040573264522,0.4531033124846302,0.9946256702563667,0.01597642759458765,0.48327368033344753,0.9983469453053142,0.0742252265179396
784,168.352,3,6,5,4,0.93958351618188,0.9326324293163486,0.9099460296846593,0.41598255412982876,0.9854180576371797,0.009898678599787936,0.46895380669798287,0.9870545727792925,0.07633848654729629
785,13.608,3,6,4,5,0.9340156537458509,0.953836466092395,0.8672863859702765,0.4319534154166534,0.99151099947297,0.003673073573292299,0.4538949441630339,0.9960214967815735,0.08698453897400356
786,168.224,3,6,5,3,0.9232679757235503,0.9373057829029354,0.8637423338348261,0.36323471025320514,0.989189765169189,0.012945031324939902,0.4828206699190866,0.9981034467897565,0.07808309161974836
787,303.76000000000005,3,6,5,4,0.9271848263153945,0.9198289466931359,0.8591896673420988,0.4013308903081,0.9931623183007945,0.008095243215540705,0.46207528159555517,0.9935790479407457,0.07239428173269408
788,324.688,3,6,5,4,0.9324457721929027,0.9902721719353705,0.8786371121046633,0.39058258834862025,0.9864743771801674,0.011246857929959808,0.4762680487969258,0.9963944237240526,0.09026167957430158
789,422.48,3,6,5,4,0.9291257556695983,0.9388012200701032,0.895918720390136,0.3789541372131443,0.9908502581596317,0.005862283674372788,0.48978102979495675,0.9982144628752622,0.06879882469476743
790,205.31199999999998,3,3,5,4,0.9303211867234028,0.9392175420819961,0.897517999552146,0.3581094081200801,0.9919576559637965,0.002519894109360998,0.492979767677867,0.9999593781048558,0.06770427034176014
791,269.248,3,7,5,4,0.9324629589510315,0.9424353375976674,0.9024413059022859,0.3702624273219377,0.9960437092578973,0.0043455515096132175,0.49228322612954306,0.9913601148041571,0.07061298630241697
792,320.224,3,6,5,4,0.9304488597737782,0.9385018413057213,0.9224453685838391,0.4433658264433235,0.994373787792143,0.005399880460922886,0.49936025328319056,0.9948448473926026,0.07098429920000607
793,403.74399999999997,3,6,5,4,0.9351374363292628,0.940849745019731,0.8949299892369608,0.4268861546925265,0.9908575360912214,0.002681081930873715,0.48909679522876304,0.9999803115794271,0.06915394705385197
794,72.76,8,6,5,4,0.9336507099160987,0.9441033800286189,0.9054627631441776,0.37821470018802206,0.9922252834475401,0.0011266969295821152,0.48670790574194445,0.9966987074608469,0.07381141580315256
795,381.384,3,6,5,4,0.9290381841618793,0.935424943367761,0.9001039503952759,0.45317007962050415,0.9936226739696261,0.005158671995607129,0.4997165197502144,0.9936403438566639,0.06939149150743999
796,298.248,3,5,5,4,0.9374033347160139,0.9397150679393752,0.8959944823272326,0.31897690445526805,0.9901229371928986,0.006483947005594644,0.483154685585618,0.9897868367997739,0.07220640816706578
797,316.088,3,6,5,4,0.9404705561872402,0.9373656357096505,0.8555581316610565,0.43730558463742103,0.9911799782192869,0.007369583143722088,0.4907688199972449,0.9981751328643289,0.06504532475269562
798,20.76,3,6,6,4,0.9440842729334289,0.9343128044987405,0.8625360118137421,0.3652125802832377,0.9994416361433629,0.004637336119429803,0.4787464504060004,0.9956217754265775,0.0661763733040916
799,332.75200000000007,3,6,5,4,0.9715644816622018,0.936969841616563,0.8930179079740874,0.4239643086792491,0.9941437156151496,0.006710292035727502,0.49015915643817154,0.9970480806388308,0.0734324992752837
800,337.024,3,6,5,4,0.9358437089336219,0.9409798271649021,0.8725196938321959,0.4083776773943568,0.9891331217821262,0.003424096601424936,0.49992095683471727,0.99305399638608,0.06755378394570058
801,172.83999999999997,3,6,5,4,0.9306647045251698,0.9451891870292595,0.8665394895703353,0.44749074179834347,0.9391846014828229,0.008963637762500986,0.4769447566279043,0.9980391832165999,0.06955748889102868
802,147.6,2,6,5,4,0.9286709837819779,0.9307890077693638,0.860539466020732,0.4162285428752889,0.9968234755229609,0.008197893604590311,0.4834682191997287,0.994932856239982,0.07507039945393208
803,365.57599999999996,3,6,5,4,0.9910146284488284,0.9389639499973359,0.8572987410608909,0.3539598026149316,0.9916401172705751,0.005689663261368933,0.4699892477494762,0.9967450009909884,0.07174196362793477
804,53.672000000000004,3,6,5,4,0.9328649285937151,0.9486260625710554,0.8646832590831806,0.38126583881783366,0.9887221417737155,0.0037201053737941367,0.47406034974730143,0.9094735714162865,0.0766903103826861
805,352.384,3,8,5,4,0.9418116179487942,0.941903005516056,0.918195702234333,0.3403716652900978,0.9932003200251449,0.007617260783203033,0.4900502993390206,0.9982855925311742,0.08007596459579186
806,10.056,3,6,2,4,0.9387602292686078,0.9337476538031387,0.875217288464471,0.43433600135265626,0.9951444535165064,0.009598396215319238,0.20776955862604068,0.9999450911794109,0.07369934483444143
807,223.52799999999996,3,6,5,4,0.9307415794785571,0.9939988598056358,0.8713141827542507,0.39569390330352994,0.9904763860231489,0.01399382763313199,0.426116027490924,0.9922337795843241,0.07165349419545944
808,185.104,3,6,5,3,0.9350796561742701,0.9370319448739152,0.8687561489189861,0.4544023311692587,0.988371883902664,0.006093175016600064,0.46180466509504653,0.9950399306923805,0.08241190362945393
809,262.024,4,6,5,4,0.9285137963262321,0.9358857508942109,0.8614526394086885,0.44148969549827116,0.9925648700209158,0.0010242855187626897,0.482387541816402,0.9965997309096356,0.07819054765258174
810,386.616,3,7,5,4,0.9463022051855716,0.9944178700957191,0.8556234870085502,0.4286183706503355,0.9902095189382687,0.011568502348183261,0.44508004597135487,0.9943059776769637,0.0753954685822053
811,450.56800000000004,3,6,5,4,0.9323309935146428,0.9387896068281885,0.8579617707414786,0.37338172111953843,0.9880457629148219,0.008985012090756854,0.47137964636576807,0.9982576378653681,0.07307109650699328
812,109.75999999999999,3,6,5,5,0.9319873780027134,0.9425068602463998,0.8584639124344947,0.36476664781081874,0.9873369267475665,0.005244645756284803,0.4903875092257935,0.996361636439985,0.07712274671199865
813,157.048,3,5,5,4,0.9336902467423366,0.939969538163832,0.8585017262357006,0.37951285153679154,0.9847400083346209,0.008534634009282173,0.47699134893022205,0.9786109796031346,0.08047743577629816
814,187.296,3,6,5,4,0.9319262991961936,0.9391127704319538,0.8572817546741801,0.37689593327447235,0.9875680725740082,0.016148290295826536,0.29368554082208814,0.992535337665852,0.07464884461411897
815,325.312,3,6,5,4,0.9356999227540298,0.9381118681662644,0.8600513400162242,0.3664358408212076,0.9883213660291424,0.003051091423183913,0.49984342425873796,0.9983315435250766,0.07064886397221848
816,349.15999999999997,3,6,5,4,0.9305773174770393,0.9353496487310194,0.8546085389637006,0.35145935734554223,0.9858825260215228,0.006925095355916955,0.4834598806871321,0.999937791808528,0.08310377787600186
817,172.152,3,6,5,4,0.9344530797653482,0.9392672317522197,0.8612856340922254,0.3866860423910404,0.982699131856481,0.010683149060605782,0.47137506101984333,0.9949877902229973,0.07362448694746006
818,59.352,3,6,5,4,0.9366507366872695,0.9426905575744209,0.8570831653188038,0.37081125752495975,0.9890669642228139,0.01277038342664106,0.4557192589857958,0.9272580193461042,0.08454923308055551
819,423.912,3,6,5,4,0.9316724139772377,0.9406644903989552,0.8634006390733231,0.3606610967202671,0.9867154810296499,0.008096646046064665,0.49169030481239395,0.9969224092143252,0.06899245390127004
820,201.48000000000002,3,6,5,4,0.9324116094269053,0.9411885908487103,0.8594238399577697,0.3533873290907561,0.9834181141857115,0.009413873619929665,0.4943690727093812,0.9912976207577686,0.06315828309594848
821,242.38400000000001,2,6,5,4,0.9291643236282802,0.9424130993899305,0.8626027971690554,0.3556835906992166,0.9851119263777041,0.01123856348546794,0.49071158646088264,0.9933303922357967,0.06709097910613425
822,370.024,3,6,5,4,0.9307919756364572,0.9456579223822421,0.9109254079114104,0.34672313163186147,0.9862027767652419,0.00818935351470958,0.4776709533385477,0.9955292207174122,0.06460124089389588
823,57.896,3,6,5,4,0.9322307788866423,0.9369459811166154,0.9134382831338365,0.3656846638991597,0.9834502340075005,0.01442505459002968,0.22565349625999015,0.9896109808375729,0.06496763865040588
824,356.37600000000003,3,6,5,4,0.9282173505505558,0.9433879650454142,0.855473564160327,0.3406830949870905,0.9868796670914248,0.00997229620715788,0.43933436826666217,0.9934442572333317,0.06670737743420885
825,267.952,3,6,5,4,0.930123326796549,0.940508066764566,0.8589487009075222,0.35882268207586987,0.9869971449310296,0.012209858516673786,0.46408693514671157,0.9965430657893946,0.017805695806308267
826,391.904,3,6,5,4,0.9342140539922573,0.9320897562327488,0.8624447814640054,0.3686979842658593,0.984942137638274,0.007696972791429763,0.4916130193759661,0.9949710312474075,0.06907852034790798
827,50.56,6,6,5,4,0.9328167699416804,0.9340255676490381,0.8601596397872792,0.3746626708287255,0.9882989360465415,0.00947269757155931,0.4535671139990896,0.9969728554520207,0.0694080402973383
828,367.80800000000005,3,6,5,4,0.9271239641143436,0.9446550914372183,0.8637723695892097,0.3597173387145357,0.98938865750042,0.017880721272964105,0.4813401718731941,0.9922048103252702,0.06810116513467528
829,355.336,3,6,5,4,0.9304810625445387,0.937096210180921,0.8569981557366672,0.3796828513801964,0.9872031359741746,0.013945301167978787,0.49988581198750187,0.9980308343427486,0.06860797054055434
830,11.016000000000002,4,5,4,4,0.9332983032692767,0.9954894470241281,0.8607340622071079,0.34677010736799624,0.9818932124802232,0.011250014828774801,0.4711103814306203,0.9953056557853862,0.07067550499812819
831,247.82399999999998,3,6,5,4,0.9285939482737925,0.9381330274286813,0.855094433610564,0.3697047610736514,0.9894693329222246,0.008190184606531273,0.4685074606359041,0.993707905476817,0.08497749763859774
832,297.28000000000003,3,6,5,4,0.9314952597314492,0.9408152311146458,0.8541926585430148,0.3885605162588723,0.9848461414139579,0.006566566305284842,0.4487700939717522,0.9972126754398043,0.043364481709294134
833,234.984,3,7,5,3,0.9290085469234738,0.9472020085696287,0.9087442519252699,0.3720543674259184,0.9878581823999819,0.012277765428004342,0.48404366011749755,0.9983257988039366,0.08163697414586803
834,492.968,3,6,5,4,0.9268523508911019,0.9926899940125414,0.8641725842132076,0.3605502132275125,0.990644886134459,0.010068978818410842,0.4640119279770625,0.9959351463901663,0.0797760907848873
835,64.664,3,6,5,4,0.9255153948858558,0.9341529435406786,0.8669703759130648,0.3584808554193194,0.9865085477123696,0.007843708626658452,0.47505152746164225,0.9200081805184421,0.08088740506836416
836,326.96,3,6,5,4,0.9274208500592195,0.9354602717271471,0.9155067564634546,0.3507797691862305,0.9904943061827046,0.009696442288595869,0.4668443484460832,0.9904525584503697,0.0795277930775373
837,326.688,3,6,5,4,0.9277675060162762,0.9771310204625706,0.8650020155032175,0.34219631255249333,0.9890151027461576,0.0060151385591212655,0.4829127294674247,0.9945867001449122,0.08232707667342287
838,22.736,3,6,6,4,0.926588509801718,0.9924426993948812,0.8733365996099057,0.35232553971126085,0.9850234152097711,0.01003122169399874,0.4619377562147124,0.9920053021674207,0.07910581571115846
839,277.44,3,6,5,4,0.9258183945007515,0.9387690341302339,0.8583871594980909,0.3627847379632383,0.9903555649405956,0.007177867370795368,0.4740089260978768,0.9964079767596707,0.06028178374828656
840,332.22400000000005,3,6,5,4,0.9344696356911268,0.9400567604501932,0.8607893453543501,0.36222277282147675,0.9876171998722848,0.008431122333954785,0.4873507455984963,0.993757336572274,0.08318734412142875
841,343.80799999999994,3,6,5,4,0.9309589310444933,0.9358877493084344,0.870050438813393,0.3763093915815606,0.9912712701039537,0.005302690524872829,0.46238954071086263,0.9999307900138507,0.03607712070577867
842,387.656,3,6,5,4,0.9358530697903102,0.9439138756714575,0.8535004413504643,0.3697975980491104,0.9838346826584907,0.010025230085187154,0.4786309813086376,0.9982374249414167,0.08026801854209349
843,232.28000000000003,3,6,5,4,0.932849822187966,0.931182658639193,0.8637362868893697,0.37999014319335134,0.9884712401738118,0.006536634359980121,0.4923685434540666,0.9888339902286464,0.07802663259019396
844,120.28800000000001,3,6,5,4,0.9266440631744854,0.9250253561367074,0.876916519871746,0.3448371080196077,0.9607179618294611,0.011062291492048609,0.47196150140225795,0.995618304603836,0.08428717358573853
845,304.096,3,6,5,4,0.9304224063332772,0.941117625433424,0.8619591492832794,0.39245353233506985,0.9860522795082489,0.008519321899730339,0.49173878755243655,0.9971108932801183,0.07806970095863873
846,172.488,3,6,5,4,0.9861972931932692,0.9955503479218226,0.9207335704102196,0.35794873129932714,0.9463833008811084,0.09636621132003859,0.45860593258570437,0.9936728017203617,0.08124879589157838
847,333.912,3,6,5,6,0.9290492752957761,0.9927850154793104,0.8565781141800534,0.32976830406569707,0.9915370818948556,0.004913999113603574,0.4792079803174488,0.9980831111915945,0.07699529249032071
848,376.0,3,6,5,4,0.9375412004823609,0.9285475977436448,0.8673807586216838,0.3754097840428175,0.9895429934525213,0.01333121416895145,0.4994352594466044,0.995760446075161,0.08569227443908936
849,110.88,5,6,5,3,0.9325240312196105,0.9377176136573938,0.8651196150069387,0.3861713274435794,0.9871294148259094,0.007235699816809929,0.4675698822624766,0.9999391369353531,0.08320389873570296
850,40.392,2,6,5,5,0.9244383541337846,0.9426768940804204,0.904150669391992,0.4000064702208598,0.9915425490927487,0.010804622330453524,0.48410423105332273,0.946610195275282,0.07956743653742097
851,148.888,3,6,5,4,0.927670662009775,0.936272504483966,0.874515600887198,0.38390451766749006,0.9892641644778621,0.015194704640158358,0.45600695895980703,0.992059619869852,0.07624433725882618
852,199.04000000000002,3,6,5,4,0.9346484916291229,0.9516564326841555,0.8582746164692291,0.35647020311341504,0.983493484876204,0.05317410503678501,0.47408970582770255,0.9952557557373697,0.08679196686669102
853,377.15999999999997,3,6,5,4,0.9304961704094753,0.9330533542708542,0.8713181199925278,0.3652007263649786,0.9925197174677229,0.008986300613175381,0.4913364839239457,0.9982350161128382,0.0818487075517815
854,296.6,3,6,5,4,0.9259079880838952,0.9909454784410046,0.86324060423354,0.33452973083874704,0.985996796309714,0.005749467292076587,0.4652927958956202,0.9967994714973728,0.07851579013323673
855,258.52,3,6,5,4,0.9315559202572515,0.945979741817294,0.8603683310943172,0.4044295832639331,0.9902891276119781,0.012161477608051268,0.4828079204520772,0.9938490717565643,0.08473108620307307
856,338.32800000000003,3,6,5,4,0.9363604615988395,0.9389818561307717,0.8539154086858499,0.37134333469602315,0.9872789289619407,0.009309213371759951,0.4702658773250422,0.9982686668988008,0.08053541190579429
857,355.064,3,6,5,4,0.947818171754931,0.9934380563534144,0.8674043891442431,0.3960405852722604,0.9890418028831297,0.00736366331147828,0.455727089675524,0.995582918164956,0.07590839954324503
858,237.904,3,6,5,4,0.9284147180400056,0.9954380435557693,0.8571942839708723,0.3650929592989735,0.9924665744930319,0.005233967196158252,0.49972405881156234,0.9909019433304559,0.07809753454506844
859,90.728,3,6,5,4,0.9343521768656462,0.9346304059282856,0.8700383242791264,0.40811510252225913,0.9811553674244738,0.010635090152186506,0.47915829586080483,0.9837706817490648,0.0830407288512135
860,254.24000000000007,3,6,5,4,0.9435184429186441,0.9379179279178471,0.9071690205960666,0.25886681624319424,0.9910178820372391,0.01298791764312568,0.48858548235683885,0.9982692521052241,0.08628445606456939
861,372.488,3,6,5,4,0.9298853397311948,0.9406468088881259,0.8621050933960729,0.3814198281116255,0.9873959714556819,0.004046691003771544,0.46385233996921515,0.9999193980264499,0.07575245709406643
862,347.024,3,6,5,4,0.9383413334558511,0.9427428136438308,0.8653298439891326,0.39143302172193406,0.9848543437754341,0.008273222495195605,0.4720552562987323,0.9939775836683994,0.08003918339437596
863,80.704,4,6,5,4,0.933011751444869,0.991577059918991,0.8759048194088325,0.34915024660425326,0.989145467618218,0.020142417459949206,0.4495529012592575,0.9967807713841422,0.07295865614560978
864,319.736,3,6,5,4,0.9261914630157629,0.9370690339336649,0.858633857688722,0.3705665535570878,0.9911394484985614,0.01593479198166938,0.4846005731767881,0.995650894781714,0.08147224298573773
865,28.648000000000003,3,6,8,4,0.9625479346739769,0.9328311653574354,0.9311361205518033,0.41549695073848586,0.9936133697731584,0.010769970964569907,0.47789164195005873,0.9922254375065355,0.07762450751851123
866,9.288,3,6,4,4,0.9239980129023871,0.9963222384635012,0.8554189237882766,0.3591828164154085,0.9882065414861471,0.006124434881154264,0.45786517686160444,0.9968099849701236,0.08460933730303159
867,193.11200000000002,7,6,5,4,0.9315254184890186,0.9400560129788014,0.8737743931033256,0.37597647676049395,0.9905743532884833,0.014150647177089136,0.49212261435623256,0.9999438797664346,0.07424813976903419
868,283.616,3,6,5,4,0.9288247360191908,0.9489473687298514,0.8642195943912545,0.38974785085369706,0.9929517541927506,0.008524513547960707,0.46537194887228955,0.9866909924639108,0.08824635520253302
869,274.984,3,6,5,4,0.9414521862323698,0.9938097386822211,0.868618934581043,0.399168889987584,0.9858416811162125,0.011348040033563739,0.4737044451416416,0.9944461000840308,0.07600188503976178
870,51.25600000000001,3,6,5,4,0.9276260506873784,0.9355322924962788,0.859993918868328,0.38345308275880213,0.995191880866615,0.0046776331386886635,0.16811441148920162,0.9733608598955684,0.07313304657860205
871,442.63199999999995,3,6,5,4,0.9349257282528317,0.9380018577726243,0.8618040695656934,0.4049368883279353,0.9889760304648675,0.007292984942218237,0.48362100175098716,0.9981627965201619,0.08289152330081002
872,38.983999999999995,3,6,5,2,0.9376030414315288,0.9380972188319201,0.8613964643070026,0.40715182173473474,0.9847348837428248,0.004146878643734951,0.46482316170396953,0.9516247509697565,0.07977771698540428
873,39.784000000000006,3,6,5,8,0.9363189418407872,0.9396998354273474,0.8583111795542827,0.40906579790896824,0.987901219154829,0.006157111189492723,0.4513710664108827,0.9550446780339513,0.08187559170777262
874,358.856,3,6,5,4,0.9353008354526036,0.9360630402265653,0.8561246286229783,0.4121244261631034,0.9830998761036621,0.006469829641109968,0.4734652077881641,0.9982894675812619,0.07973489639888941
875,247.21599999999998,3,6,5,5,0.937724400957816,0.9413007121098185,0.8619769034433244,0.3995901686522961,0.98926139447087,0.0035326175452369078,0.3758485307968653,0.9999346972959292,0.07774238046712773
876,419.8,3,6,5,4,0.939107835577823,0.9378058296384382,0.8606211935569595,0.39390789567327633,0.9863521370539038,0.007223764380861939,0.45967358005251446,0.9970558598199293,0.0808913660962829
877,16.368000000000002,3,6,6,4,0.9340931362274185,0.9440988244044259,0.8591789807263404,0.40143788479077125,0.983513729596795,0.007966757819225328,0.4777463855620119,0.9980699820061308,0.08286295558568142
878,344.368,3,6,5,4,0.9365641621935483,0.9076104639104092,0.9121589752670501,0.4186280454466328,0.9815170349890832,0.004878378454353528,0.46563363148398534,0.9955243516692857,0.08129089817952181
879,100.112,2,6,5,7,0.9350332831217922,0.9390184912362086,0.8530986566671839,0.39303945776673443,0.9858621982533822,0.0026112210084759495,0.4760032067955934,0.9980910945264128,0.08341869161826686
880,315.344,3,6,5,4,0.9392303803128295,0.942696374948469,0.8564456705554951,0.409279419623736,0.9786094154950126,0.008401968973836407,0.46043571133244415,0.9935543472652132,0.08372391335216008
881,233.248,3,6,5,6,0.9339152620172394,0.9405273411730624,0.8599272583847363,0.4185129123050527,0.975537769845435,0.006829997443452627,0.4830242154250054,0.9965654023950459,0.08147203591789536
882,278.87199999999996,3,6,5,4,0.936171616795849,0.938838508895516,0.8582021494456343,0.4022776283860666,0.9857870545291115,0.009662843159130623,0.4693649257896668,0.9985341749187924,0.08517649566578336
883,262.88800000000003,3,6,5,4,0.9333743833202821,0.9344627477941018,0.8779933384967685,0.3824288893958384,0.9823359253225824,0.005471466694684212,0.46076594114471536,0.999996219429085,0.07968792495675497
884,249.048,3,6,5,4,0.9397230481263712,0.9367611327329161,0.8545842245463496,0.3944801781039396,0.986825229975954,0.007009478641614306,0.4733258776823411,0.9951308838266316,0.08289152920883841
885,179.568,3,6,5,3,0.9699809963954754,0.938201047502273,0.9254329662395793,0.411973446833316,0.9851828774180046,0.008863807320706855,0.4842614474457026,0.9966937717192379,0.07134350273359935
886,410.096,3,6,5,4,0.9317725384957016,0.94032235272309,0.8616804105591918,0.36458869535668076,0.9877295139400698,0.0038066125191718557,0.4680697765048372,0.9924524801608436,0.08144035871752027
887,211.37600000000003,3,6,5,4,0.9417091397726425,0.9449230585370676,0.8530750295233741,0.2790472742123463,0.9879037931156048,0.01009606608853234,0.47936887216398477,0.9944969917300855,0.007533623039008494
888,500.0,4,2,5,4,0.9362023920159311,0.9418430354293058,0.8632350755629661,0.34369367294782766,0.9917968917953881,0.007320131158380061,0.4579861664111537,0.9970103917636364,0.07885197603339655
889,17.728,5,2,4,4,0.988438238197654,0.9458410079225889,0.862725395550758,0.352578697393994,0.9943276042448566,0.009551470262871191,0.485362476903756,0.9071276342184239,0.07554825728347467
890,41.184000000000005,4,2,5,4,0.935307139346934,0.9428281167652899,0.8638763385656971,0.3414286506415551,0.9331336453038789,0.002544561828794483,0.47215213348723856,0.9983067243968436,0.07843324798281534
891,44.064,2,3,5,4,0.9330300100431784,0.9420176468685233,0.8650444365085608,0.3383316209889849,0.9923625054919858,0.011985152509162208,0.27570863059702544,0.9331556762800696,0.07440232496999874
892,226.408,3,6,5,4,0.9330851528162498,0.9442831273574157,0.8720560813191339,0.3258127472915582,0.995050543128857,0.005834453693882878,0.34026369022764613,0.9906611010749663,0.07241463487593917
893,199.448,4,2,5,4,0.931646176066971,0.9417866503732434,0.8665662276012646,0.33249861115929985,0.9580044183307744,0.008779260191577192,0.4551561800307719,0.9956637022114965,0.07689892236676528
894,94.944,4,6,5,4,0.9356177857939085,0.9458949555263766,0.8637745318683329,0.34618436278951753,0.9919369818214974,0.010656243698397386,0.44672278423610906,0.9937908134549082,0.010904902810505435
895,180.92,4,3,5,4,0.9339951866374347,0.9415258945976477,0.8755873843077956,0.34514922534159714,0.9970833429340741,0.004614738658783272,0.48989146531288597,0.9981528709591165,0.06146184240111042
896,205.67199999999997,4,3,5,5,0.9370056184695406,0.9435615244686221,0.9186050175877916,0.351817121034661,0.993312078365037,0.00718035364157573,0.46720981575030013,0.9965795869985123,0.06884215252293471
897,125.81599999999999,5,4,5,4,0.9309056876084639,0.948726319346244,0.8803844080938216,0.3613037788263328,0.9908168140644914,0.01259771499991832,0.4786611409359841,0.992976573567781,0.06627232538660628
898,487.408,4,2,5,4,0.9299838808018622,0.9400253674764953,0.9017053037370749,0.363441410788142,0.9910420381390295,0.009164270870995656,0.4584014187579944,0.9952977120915009,0.07091072957884405
899,401.008,5,2,5,4,0.9320744144282576,0.9398648992929514,0.9030031964175083,0.35277676773839006,0.9902050029178184,0.001077994049607644,0.44566073231908043,0.9986822255674964,0.06972237879065377
900,461.15200000000004,4,2,5,4,0.9300031476656112,0.9415281881376487,0.8773995766642183,0.35630538695067027,0.9901331054760362,0.014694960471340548,0.4545606348538889,0.989155600830969,0.06768157069626532
901,412.2,4,2,5,4,0.9298482245656287,0.9437775294840878,0.8789967240051605,0.34029374209804597,0.9914801766703061,0.017205953721380344,0.43922207667249213,0.9900929078501971,0.06758898346023068
902,320.656,4,2,5,4,0.929812248889819,0.9467502048210373,0.879021329772171,0.35384811355517476,0.9930390188717415,0.013262448024807926,0.45114620209259304,0.9882331194962258,0.06489420842279107
903,152.472,4,2,5,3,0.9340841092761655,0.9417711113238776,0.8806107612320286,0.33341253160581885,0.9903796483735662,0.017956344494341497,0.45424315670632387,0.9999464642435647,0.06635117084867521
904,31.32,4,2,6,4,0.932680608639147,0.944048519160593,0.8815766395756846,0.35797149395838934,0.9042242498975525,0.0161519288383471,0.44404877666898535,0.9881632846983562,0.06776846588932413
905,365.08799999999997,4,2,5,4,0.9001818254564888,0.9411808063683311,0.8777476389469137,0.34776371495604774,0.9949579442645433,0.018429846543695706,0.4329815718852793,0.9924599892608191,0.06848403575443351
906,207.27200000000002,4,2,5,4,0.929733897525953,0.9403023781839126,0.8790134168838615,0.3623866352425928,0.9914409419203052,0.014697733848715993,0.46033391362187054,0.9644018961711832,0.070495150428724
907,329.704,4,2,5,4,0.9358441269164044,0.9431774177513472,0.8766092988882297,0.3453123099547445,0.9896246060998968,0.015190380386530996,0.45116096274892187,0.9999866897853816,0.06588127740345731
908,477.84799999999996,4,2,5,4,0.9320844091703523,0.946440365816047,0.9001683921916555,0.357076612377784,0.992434448553413,0.016466875414141255,0.4583275826366377,0.9904192159274777,0.06274799175413959
909,338.35200000000003,4,2,5,4,0.931896285849996,0.9488102705668626,0.9006709928385347,0.35305401622586446,0.9893762044767269,0.020892158139948762,0.46002069073107327,0.9884992268402414,0.06314628729953523
910,273.32800000000003,4,2,5,4,0.9318707832502913,0.947070071533136,0.902943940833544,0.31381010106774077,0.9921111012419768,0.01941530019805897,0.4674119575565269,0.9821327425751177,0.0638660675013607
911,348.504,4,2,5,4,0.9338050988145077,0.9463609313347833,0.8993078709928171,0.32723827277199136,0.9893762813107654,0.016485728966933937,0.4616976784154154,0.9865650798729911,0.05947941783967333
912,424.448,4,2,5,4,0.9295586716782926,0.949525179889605,0.8992642465728089,0.34254202800121664,0.9920788435692016,0.02154385930531706,0.4678976703546142,0.9895333403820309,0.06131847497087068
913,356.832,4,2,5,4,0.9310536043160452,0.9528059793843171,0.9002025577246675,0.3440451578725107,0.9926357016650146,0.02329689625820834,0.45467879315411336,0.9884569398504746,0.055733871240168
