trial,reward,bucket_0,bucket_1,bucket_2,bucket_3,bucket_4,bucket_5,bucket_6,bucket_7,df,df_decay,df_min,er,er_decay,er_min,lr,lr_decay,lr_min
4706,-37.9072740126985,2,2,5,5,4,6,4,6,0.9232869833089884,0.9252783551446424,0.939884656248457,0.3600996042652398,0.9561915422162226,0.015729699069942128,0.30312682400235125,0.9692867881453376,0.08497308472132854
4707,-42.68743401050415,4,2,5,5,4,6,4,6,0.9245041342864285,0.9268832673734602,0.9372889312902932,0.3418020293232771,0.954235455127841,0.014734859505144188,0.29477512491978763,0.9726799257176536,0.08409453508283367
4708,-23.47194434343745,4,2,5,5,4,6,4,6,0.9276686337381026,0.9217377610378509,0.9336270781286449,0.363177048306342,0.9529553755460513,0.013742034374906101,0.2799085847230588,0.9686696534893914,0.08196130824758667
4709,-42.17873980863995,4,2,5,5,4,6,4,6,0.9246330144225706,0.925287270490586,0.9421771914632756,0.35358797880399445,0.9561782988002436,0.018949207924798973,0.3085802730672654,0.9738399137215481,0.08733798863644616
4710,-10.41479779049681,4,2,5,5,4,6,4,6,0.926495949654166,0.9226759621134136,0.9440907200430232,0.371188539111567,0.9524100946696459,0.012304176566385864,0.305901302593741,0.9677379311161041,0.05799073623910447
4711,-23.71736757676922,4,2,5,5,4,6,4,6,0.9264405421946971,0.9286406218603942,0.9387536076667924,0.38376863212717505,0.9559494971402437,0.01301383141072908,0.3047275349822481,0.9673266493908833,0.0856536257266446
4712,-25.563706905389882,4,2,5,5,4,6,4,6,0.9242583707605236,0.9269490782422897,0.9414753444593044,0.3450125672785352,0.9507225791974085,0.014108317503403382,0.2877918416330445,0.9662032532954521,0.08748644696961884
4713,-27.116909613805774,4,2,5,5,4,6,4,6,0.9239401815344456,0.9242655811062266,0.9372091621368344,0.3679749668306062,0.9566482588371038,0.013471939716774734,0.27433800578676126,0.9653594374674431,0.08213310596725086
4714,-27.328157655884194,4,2,5,5,4,6,4,6,0.9300361414325942,0.9211792129420007,0.9439632760946103,0.35468956548163694,0.9538657108244261,0.013232134798588882,0.28320110177052327,0.9712709866221749,0.06678932412204934
4715,-149.88106503884848,4,2,5,2,4,6,4,6,0.9361830906979,0.9302076759786926,0.9404518364244059,0.35986782260547273,0.9546841418142525,0.0138784615219551,0.30203633579099187,0.9768213248884688,0.08142555063519118
4716,-42.10107658592564,4,2,5,5,5,6,4,6,0.9244638294643489,0.9245311501640485,0.942105856613518,0.3742739611126289,0.9503569998670821,0.011252573231741263,0.3004511567009693,0.9707082607861329,0.08356144221222728
4717,-34.694394966785225,4,2,5,5,3,6,4,6,0.9349739423713097,0.9194877381802209,0.9355802456533493,0.36558955864583903,0.9563668563882959,0.016782216799703282,0.3064110128974439,0.9682021502808591,0.08751053357068629
4718,-21.35113412657207,4,2,5,5,4,6,4,6,0.9310577643712568,0.9205968261433309,0.939091026994906,0.3465224286234996,0.9535338749850629,0.020559587449785807,0.29035461196500645,0.9733922245935139,0.08222105300896676
4719,-19.84242883525516,4,2,5,5,4,6,4,6,0.9256198436308,0.9270484939917925,0.943416943081827,0.3391727522680866,0.9570891080323184,0.013262504851799063,0.3064653597166358,0.9767030155227552,0.06366300424343206
4720,-25.371243217501522,4,2,5,5,4,6,4,6,0.9228003228856239,0.9237936515020562,0.9444218079641257,0.37953943187818556,0.9529490051067757,0.013185637256895847,0.3054908055024869,0.9697901714299563,0.08530404190893646
4721,-1.8203982489475403,4,2,5,5,4,6,4,6,0.9269021289434392,0.9214399939752878,0.9401169623596949,0.3508103116037555,0.9518748927124024,0.017154224360993155,0.2953482160033482,0.9682572787502641,0.06965801468087869
4722,-38.33897841535431,4,2,5,5,4,6,4,6,0.932893479219045,0.9250818075942794,0.9371445162142384,0.3640125152855844,0.9566740986821713,0.01706976489478192,0.28534735809424333,0.9666674645961078,0.08475564004587689
4723,-26.5306644054814,4,2,5,5,4,6,4,6,0.9233894189580688,0.9301340712006327,0.9418977897628599,0.37702158355213733,0.9566279261811255,0.008934894860076776,0.2701546995722855,0.9657081838762903,0.0874184709814563
4724,-26.91533670643156,4,2,5,5,4,6,4,6,0.9237206658292512,0.9228876834253661,0.935426574528583,0.38564346816733175,0.9568462494697278,0.01284698065186568,0.292609570320091,0.9640026220257274,0.08030236498153812
4725,-32.74115942511239,4,2,4,5,4,6,4,6,0.9252848620224811,0.9262730748042038,0.9332966885781321,0.3363302328270803,0.954309658893544,0.01516436993170672,0.27306427113871523,0.9703612127453519,0.06444236481421597
4726,-52.123528483794836,4,2,5,5,4,6,4,6,0.9268681451077259,0.9183956036339418,0.9387818130834814,0.3572715731462873,0.9508340817398009,0.012160204880933818,0.28948484867335195,0.9645346032740322,0.0038429785847243422
4727,-127.69714501220042,4,2,5,4,4,6,4,6,0.9229729897300211,0.9285872981587282,0.9442921924631652,0.3702735397525281,0.9573199471638355,0.013560579542961302,0.3084483934950469,0.9684108873186189,0.08101163961980111
4728,-16.44034895729163,4,2,5,5,4,6,4,6,0.9225946601584661,0.9209653598046506,0.9405171442419693,0.35891825119580156,0.9569663173522558,0.012558959909948916,0.30253586734878246,0.9667151269276454,0.08499381726452736
4729,-26.780486812650718,4,2,5,5,4,6,4,6,0.925645788838406,0.9225036009752898,0.9419239692662429,0.3292221249592749,0.9543804347505089,0.0140590405221361,0.26406356822322613,0.9640156511341883,0.08068000477208083
4730,-38.11917337068926,4,2,5,5,4,6,4,6,0.9275605441003317,0.9186169767543536,0.9376026800820861,0.38596949943933434,0.9545180744277885,0.016696047852623512,0.29483761549942306,0.9597649526187872,0.06849552553474003
4731,-21.996358160071413,4,2,5,5,4,6,4,6,0.9231286142613445,0.9234823808370974,0.9442717717998714,0.3544119729900069,0.9521358588318176,0.012595574337501959,0.3103833373129747,0.9625933319305773,0.08373748759703221
4732,-43.92217263061859,4,2,5,5,4,6,4,6,0.924912493823973,0.9304512622525957,0.9396483680288293,0.3684406748650091,0.949865454521406,0.015832546898975113,0.2967396820059465,0.965317063299193,0.060660346229881
4733,-31.006068890197515,4,2,5,5,4,6,4,6,0.9229071608801972,0.9203107524879736,0.9421435993831386,0.34565816231314767,0.9552651963336635,0.011939527920653323,0.28101397622106905,0.9245183923534815,0.08755087008011378
4734,-19.222779504392907,4,2,5,5,4,6,4,6,0.9224183962368192,0.9276170495458388,0.9450481064359699,0.3740834327732661,0.957486083579465,0.016078487213930796,0.3103402423832014,0.970825388714684,0.08818652769597386
4735,-22.59862787715054,4,2,5,5,4,6,4,6,0.92417561236187,0.918504842932541,0.9352143195286564,0.34942802920059235,0.9565986935194767,0.012566170525604593,0.27066934880419063,0.9732113130008091,0.08491311011649537
4736,-75.9227020605345,4,2,5,6,4,6,4,6,0.9297220773002326,0.9236838873956548,0.9379941294491402,0.38016108327265485,0.9523066161812571,0.019533470547743938,0.31184556200073965,0.9600692595036068,0.0679291621281521
4737,-38.79615341041567,4,2,6,5,4,6,4,6,0.9275268403466636,0.9270361244194965,0.9406462542183377,0.3345166486177053,0.9574765739514445,0.014296133068267157,0.25817422320689676,0.9674628443091916,0.08246836086487563
4738,-23.223540929840812,4,2,5,5,4,6,4,6,0.9254668431256134,0.9244669763282635,0.9428676314248299,0.36077160620910326,0.9494779628028304,0.03893094701193994,0.2815973764981458,0.9632060403757476,0.06550896144077203
4739,-33.88684656810396,4,2,5,5,4,6,4,6,0.9221759322373239,0.9281994148465762,0.944704110369406,0.36588981305659596,0.958629810514091,0.01248766269421767,0.2965741613222193,0.9618991960590342,0.08057348029928763
4740,-23.110704344374263,4,2,5,5,2,6,4,6,0.923869567932125,0.9258437140298021,0.9395578278090654,0.3515008832411213,0.9556842332509475,0.014616222438000636,0.2845621187968393,0.9650391077155271,0.0858726049312703
4741,-21.0976877537481,4,2,5,5,4,4,4,6,0.9224658388667337,0.9173634469780763,0.9426257653780019,0.38506058051334263,0.9580234984220183,0.011888611503893904,0.3033408564655344,0.9592879361035827,0.08330424240061086
4742,-67.8120784300021,4,2,5,5,4,3,4,6,0.9394619558172757,0.9252148475318926,0.9376789862009073,0.37191005972937613,0.9536328366927435,0.011989778681293046,0.2962975162566998,0.9667116077013681,0.08813921222181592
4743,-27.44586886399186,4,2,5,5,4,6,4,6,0.9269381907760635,0.9233641998952374,0.9362663578415783,0.3568017755130442,0.9549328330287936,0.02156786032806142,0.3152409393163541,0.975680351029041,0.08093695690686444
4744,-62.44831491770451,4,2,5,3,4,6,4,6,0.9375111808499463,0.9196701412995557,0.933558188128087,0.3400924874552851,0.9572142403845513,0.015345209761829962,0.279391513882361,0.9611652270816455,0.09998531960754718
4745,-28.64129815967251,4,2,5,5,4,6,4,6,0.9248577945037525,0.920650081819048,0.9410269248135082,0.36850061862929756,0.9582824617198432,0.0186091070973368,0.3138933706912155,0.9301724050721858,0.08580164945776723
4746,-28.751377806857874,4,2,5,5,4,6,4,6,0.9226653644060114,0.9297265689479609,0.9392427608404715,0.3495733983301934,0.9523096529546654,0.014272841838168706,0.3026232233832466,0.9632748806013759,0.07053705893950275
4747,-30.637793806841252,4,2,5,5,4,6,4,6,0.9220172451782839,0.9221277024257697,0.9451013370056259,0.3245070995367947,0.9550559223666596,0.0725429848132652,0.2947349156903465,0.9613455388795815,0.08772900197759416
4748,-17.115177425325385,4,2,5,5,4,6,4,6,0.9290963592561001,0.9274527207754525,0.9428684235525417,0.3615541378608903,0.9586530551960799,0.013368616137116877,0.28995423840454865,0.9696941152727085,0.08367857304481063
4749,-147.8905088611803,4,2,5,5,3,3,4,6,0.92548867282712,0.917300703885256,0.9445832072329818,0.3866020752762335,0.9566852485558919,0.01193461783097319,0.27363750668076015,0.959438583183474,0.0801314235911351
4750,-41.48701744369546,4,2,5,5,4,4,4,6,0.9223846100349896,0.9260845830893224,0.9412855283352265,0.37605905541551493,0.9492909489934518,0.011642600165172158,0.31262190498146153,0.9677367911103412,0.08814154192769846
4751,-17.232910458972352,4,2,5,5,4,6,4,6,0.9237946765703381,0.9257730921010358,0.9364194769834958,0.3433676060272552,0.9584502843735777,0.01562235721515746,0.2615489290902761,0.9649895275213625,0.05684551128400769
4752,-31.550418142129512,4,2,5,5,4,6,4,6,0.9273920789754763,0.9308747621309814,0.9395080791603012,0.3645697107299766,0.9515958566727275,0.012103664602070014,0.3041393707214532,0.9626576233107865,0.06704093252363086
4753,-44.64942451564866,4,2,5,5,4,6,4,6,0.9212283453469565,0.917971211783017,0.9381413202384188,0.3576359450026838,0.9947971842612199,0.0474998333900502,0.28214000730871025,0.9601349887478403,0.012873071092754498
4754,-35.08296757293213,4,2,5,5,4,6,4,6,0.9321156175467593,0.9216494854951921,0.942661646924197,0.35116009896629313,0.9556416184421881,0.016436379071691095,0.31670460571430975,0.9659175886767699,0.06040617635588779
4755,-21.694002430000292,4,2,5,5,4,4,4,6,0.9250537719609562,0.9242942848064778,0.9404578482565464,0.3332853824811098,0.958145385286214,0.012366938331283578,0.26919202930251057,0.9592896954865429,0.08250046045972688
4756,-16.580775414152534,4,2,5,5,4,6,4,6,0.9346986052552467,0.9223847698142423,0.9344404356538105,0.3856665167670145,0.9540351036572305,0.011853837686673063,0.2866662870335704,0.9638553411837131,0.08565077181085176
4757,-22.25510517618087,4,2,5,5,4,6,4,6,0.9222714409430594,0.9188709593662974,0.9448988529876525,0.3669546455882593,0.9537345671257019,0.014050570131426623,0.32046254179505423,0.9612609429774824,0.06986191050896808
4758,-19.196295548051992,4,2,5,5,4,6,4,6,0.9213327829816683,0.9238756692142415,0.9424222230539497,0.374380246114918,0.9583755100674518,0.01183674840090395,0.30703507207731356,0.969018854703918,0.08025863595096247
4759,-50.16547967980968,6,2,5,5,5,6,4,6,0.9244095453730912,0.9290338371716756,0.9367270950673292,0.34727681831532514,0.9547328354452717,0.011028980101824914,0.29728258879600566,0.9592629983095443,0.09999314272464042
4760,-42.28290340817468,4,2,5,5,4,6,4,6,0.9262093917204341,0.9204280033551838,0.9452711876207229,0.3568391129889715,0.9561393518613411,0.018655384032529018,0.32187071815433677,0.9631893644565122,0.0838100162831341
4761,-23.383704410578996,4,2,5,5,4,3,4,6,0.9287873804692023,0.9273363099796584,0.9387725702463645,0.37128507200824556,0.9569029246182803,0.014300337206190264,0.2919987187436468,0.97205592147085,0.08699137784074436
4762,-60.756288740512545,4,5,5,5,4,6,4,6,0.9237505583619309,0.9172862208600128,0.9413142008302257,0.37733561585093706,0.9508989075737311,0.016857871517750096,0.3046991704927304,0.9657235151338271,0.08831098055083879
4763,-34.06082560210238,3,2,5,5,4,4,4,6,0.9213819989946246,0.9259884601624951,0.9403119621541297,0.3618328773722671,0.9587575046544454,0.03136034401203205,0.3109754702159078,0.961380013284422,0.08130132879070998
4764,-25.16340108842052,4,2,5,5,4,6,4,6,0.9216650006439506,0.92186136720692,0.9436471550935779,0.3480484075213518,0.9585710934685013,0.011233589076550116,0.28759203561260777,0.9645557293028846,0.06352544918446383
4765,-23.143713175277306,4,2,5,5,4,6,4,6,0.9312491464988459,0.9306215781727437,0.9381560673920085,0.3796306979647206,0.953232493196801,0.011343753191385954,0.32122511468844556,0.920516971732497,0.08424597690704418
4766,-46.548076481741305,4,2,5,5,4,6,4,6,0.9237881102783968,0.9191963948776987,0.9451451060122636,0.38847536579597086,0.9561056504624729,0.013714174101832424,0.31667263470100465,0.9592234404361983,0.06166036569163408
4767,-88.73486411517548,4,2,5,6,4,3,4,6,0.9269084788105887,0.9246845641497263,0.9328781844905114,0.3353483002972893,0.9589687905291151,0.08255579074470926,0.2804139605775878,0.9410102112081229,0.06850425744018575
4768,-33.5117952623297,4,2,5,5,4,6,4,6,0.9216067664647293,0.9173781090899266,0.9364854197971668,0.3625343276596449,0.9522519472046196,0.01093773191617506,0.2932196318775019,0.9691487441438771,0.08009123710274772
4769,-6.62849167704753,4,2,5,5,4,6,4,6,0.9238127030792775,0.9286006468730081,0.9424476689128689,0.3405814788204259,0.9566057319933244,0.016039881041801818,0.27523012809692265,0.9620452967886592,0.07133301209177505
4770,-44.6915447343017,4,2,4,5,4,4,4,6,0.9209501381751509,0.9208457887220514,0.9400367928824466,0.36885102617694887,0.9585675467169814,0.013121889108254889,0.3246309285461272,0.9672906093808259,0.08579640373779107
4771,-11.248872036413207,4,2,5,5,4,6,4,6,0.9262700956708471,0.9307837091109011,0.9448568696752382,0.35876237504787484,0.9534958439367505,0.011346916453081873,0.2996039742513903,0.9597939209897837,0.08169073020685023
4772,-42.31919862346376,4,2,5,5,4,6,4,6,0.9235355855201092,0.9270315250287361,0.9423682259394781,0.35064796184873753,0.9548266892970549,0.01080764843256127,0.3067286241124423,0.9636540864599563,0.09997763908672815
4773,-40.0399976132268,4,2,5,5,4,6,4,6,0.938654734612528,0.9252736296887785,0.9380814670333996,0.32620372481779725,0.9590075909257654,0.014445517606484841,0.3190592733642357,0.9611919625650033,0.08418282534552891
4774,-40.18766269868685,4,2,5,5,4,3,4,6,0.9213441012093663,0.9166871779148823,0.9350582257602092,0.3826059761025043,0.9497925892761222,0.011119140601770295,0.30911770077964507,0.9595372413816446,0.07953290551483048
4775,-14.598994619946698,4,2,5,5,4,6,4,6,0.9252358616219427,0.9227816797122781,0.9456819687696091,0.36813908074260077,0.9268162864884929,0.01848988849360684,0.29887197762279055,0.9666929195202986,0.08260310000688179
4776,-48.3635987705008,4,2,5,5,2,6,4,6,0.9211274591215677,0.9190008252961196,0.9406956331902292,0.3753249844045683,0.931135604683142,0.012975104789646351,0.2873774458510311,0.9709675046010983,0.08827463608011744
4777,-22.926785794094297,4,2,5,5,4,6,4,6,0.9281300260359253,0.9284587443368296,0.9436676802548896,0.35770140532367456,0.9571801968931686,0.01095718665660029,0.2756706794727358,0.9647239190429369,0.08661060261367227
4778,-51.54548374853154,4,2,5,5,4,6,4,6,0.9228733383294461,0.9218594756840789,0.9391320968426814,0.34972470630614216,0.9517311339021948,0.016676220721238737,0.32471992623020934,0.9619196285062431,0.09851423954287565
4779,-29.515162791368272,4,2,5,5,4,4,4,6,0.9305200648967825,0.9241925933363074,0.9414041201042621,0.36321949058555114,0.9589640353042764,0.013106583742516706,0.3126402315689373,0.9588440099497466,0.06564474983884605
4780,-31.189701077179127,4,2,5,5,4,6,4,6,0.9207488614666758,0.9315842292127209,0.9374789071112513,0.385625289522728,0.9554356747296573,0.010803811426435328,0.2672992971881302,0.936849265493396,0.07895404913493798
4781,-37.270579569533496,4,2,5,5,4,6,4,6,0.9408829111383041,0.926045475315273,0.9460746272796897,0.34020572776115454,0.9582289048529452,0.023771488449479704,0.32626295963575797,0.9629987261455315,0.09998751170259491
4782,-39.374866583071054,4,2,5,5,4,3,4,6,0.9248557564014717,0.917133969283562,0.943463289168264,0.37058202122926603,0.9553760900919376,0.014736400603041246,0.28939714954685936,0.9652792345980159,0.08170193812016499
4783,-25.84141633775795,4,2,5,5,3,4,4,6,0.9200293590385379,0.9273818201946323,0.9351775362842125,0.358554768301153,0.9570270345206434,0.011024275804853661,0.3344172471837543,0.9590627138633295,0.059007182722022294
4784,-23.41661652311004,4,2,5,5,4,6,4,6,0.9232363320441316,0.9204180176868458,0.9401682648132985,0.37776082611662964,0.9590310763566966,0.012189332642725361,0.3127400338932357,0.9686024482976636,0.08895157401013992
4785,-30.389186988437437,4,2,5,5,4,6,4,6,0.9261577661949391,0.9240948440245453,0.9426442950588853,0.3444831632893797,0.9529160891998059,0.010423514235146817,0.3268119459056225,0.9758767086226022,0.06961698934705643
4786,-25.83460123891831,4,2,5,5,4,2,4,6,0.9203412511547874,0.9164932305254024,0.9458444881044449,0.3912238402797899,0.9592166434634757,0.014469075183513563,0.2603077849415499,0.9618335064420938,0.029026254568992434
4787,-94.5944347131525,4,2,5,4,4,6,4,6,0.9230342418090505,0.9192585340981752,0.9386013527318916,0.35314438409558874,0.949018691821354,0.010926581112084308,0.33265338882239476,0.9607817965472334,0.08325122619315486
4788,-37.47064676867325,4,2,6,5,6,2,4,6,0.9275533424380439,0.928974136666682,0.9366800949871861,0.3304874163110831,0.9566386421124791,0.020628300052718755,0.29560792874454106,0.9665368648344785,0.07126930908183746
